Ticker,Weight
MNRO,0.0
MNST,0.0
MNTA,0.0
MNTA.1,0.0
MO,0.0
MOD,0.0
MOH,0.0
MON,0.0
MORE,0.0
MOS,0.0
MPC,0.0
MPSX,0.0
MPW,0.0
MPWR,0.0
MRC,0.0
MRCY,0.0
MRK,0.0
MRO,0.0
MRVL,0.0
MS,0.0
MSCC,0.0
MSCI,0.0
MSFT,0.0
MSGN,0.0
MSGN.1,0.0
MSI,0.0
MSM,0.0
MTB,0.0
MTCH,0.0
MTDR,0.0
MTG,0.0
MTH,0.0
MTN,0.0
MTOR,0.0
MTRX,0.0
MTSI,0.0
MTZ,0.0
MU,0.0
MUR,0.0
MUSA,0.0
MWA,0.0
MXIM,0.0
MXL,0.0
MYCC,0.0
MYGN,0.0
MYL,0.0
NANO,0.0
NANO.1,0.0
NATI,0.0
NAV,0.0
NAVI,0.0
NBIX,0.0
NBL,0.0
NBR,0.0
NCLH,0.0
NCMI,0.0
NCR,0.0
NDAQ,0.0
NEE,0.0
NEM,0.0
NEWR,0.0
NFG,0.0
NFLX,0.0
NFX,0.0
NI,0.0
NJR,0.0
NKE,0.0
NKTR,0.0
NLNK,0.0
NLSN,0.0
NLY,0.0
NMIH,0.0
NNN,0.0
NOC,0.0
NOV,0.0
NOW,0.0
NPTN,0.0
NRG,0.0
NRZ,0.0
NSC,0.0
NSIT,0.0
NSR,0.0
NTAP,0.0
NTCT,0.0
NTGR,0.0
NTRS,0.0
NUAN,0.0
NUE,0.0
NUS,0.0
NUVA,0.0
NVDA,0.0
NWBI,0.0
NWL,0.0
NWS,0.0
NWSA,0.0
NXST,0.0
NXST.1,0.0
NXTM,0.0
NXTM.1,0.0
NYCB,0.0
NYLD,0.0
NYRT,0.0
NYT,0.0
O,0.0
OAS,0.0
OC,0.0
ODFL,0.0
OFC,0.0
OGE,0.0
OHI,0.0
OI,0.0
OII,0.0
OIS,0.0
OKE,0.0
OLED,0.0
OLED.1,0.0
OLLI,0.0
OLN,0.0
OMAM,0.0
OMC,0.0
OMER,0.0
OMF,0.0
OMI,0.0
ON,0.0
ONB,0.0
ONB.1,0.0
ORC,0.0
ORCL,0.0
ORCL.1,0.0
ORI,0.0
ORLY,0.0
OSK,0.0
OSTK,0.0
OSUR,0.0
OUT,0.0
OXY,0.0
OZRK,0.0
P,0.0
PACW,0.0
PAG,0.0
PAH,0.0
PANW,0.0
PAY,0.0
PAYC,0.0
PAYX,0.0
PBCT,0.0
PBF,0.0
PBI,0.0
PBYI,0.0
PCAR,0.0
PCG,0.0
PCLN,0.0
PCRX,0.0
PCRX.1,0.0
PCTY,0.0
PDCE,0.0
PDCO,0.0
PDM,0.0
PE,0.0
PEB,0.0
PEG,0.0
PEGI,0.0
PEGI.1,0.0
PEI,0.0
PENN,0.0
PEP,0.0
PF,0.0
PFE,0.0
PFG,0.0
PFGC,0.0
PFPT,0.0
PG,0.0
PGR,0.0
PGRE,0.0
PH,0.0
PHH,0.0
PHM,0.0
PI,0.0
PII,0.0
PINC,0.0
PKG,0.0
PKI,0.0
PLAY,0.0
PLCE,0.0
PLD,0.0
PLNT,0.0
PM,0.0
PMT,0.0
PNC,0.0
PNM,0.0
PNR,0.0
PNRA,0.0
PNW,0.0
POL,0.0
POR,0.0
POST,0.0
PPC,0.0
PPC.1,0.0
PPG,0.0
PPL,0.0
PRAA,0.0
PRGO.1,0.0
PRI,0.0
PRLB,0.0
PRU,0.0
PRXL,0.0
PSA,0.0
PSTG,0.0
PSX,0.0
PTC,0.0
PTCT,0.0
PTEN,0.0
PTLA,0.0
PTLA.1,0.0
PVH,0.0
PVTB,0.0
PWR,0.0
PX,0.0
PXD,0.0
PYPL,0.0
PZZA,0.0
Q,0.0
QCOM,0.0
QEP,0.0
QGEN,0.0
QLYS,0.0
QRVO,0.0
QSR,0.0
QUOT,0.0
QVCA,0.0
R,0.0
RAI,0.0
RARE,0.0
RATE,0.0
RBC,0.0
RCL,0.0
RDC,0.0
RDN,0.0
RDUS,0.0
RE,0.0
REG,0.0
REGN,0.0
REN,0.0
RES,0.0
RESI,0.0
RF,0.0
RGC,0.0
RGLD,0.0
RGR,0.0
RH,0.0
RHI,0.0
RHT,0.0
RICE,0.0
RIG,0.0
RJF,0.0
RL,0.0
RLGY,0.0
RLJ,0.0
RMBS,0.0
RMD,0.0
RNG,0.0
RNR,0.0
ROIC,0.0
ROIC.1,0.0
ROK,0.0
ROL,0.0
ROP,0.0
ROST,0.0
RP,0.0
RPAI,0.0
RPD,0.0
RPM,0.0
RPT,0.0
RPXC,0.0
RRC,0.0
RRD.1,0.0
RRR,0.0
RS,0.0
RSG,0.0
RSPP,0.0
RTN,0.0
RTRX,0.0
RWT,0.0
RXN,0.0
RYAM,0.0
RYN,0.0
SABR,0.0
SAFM,0.0
SANM,0.0
SAVE,0.0
SBAC,0.0
SBGI,0.0
SBH,0.0
SBRA,0.0
SBUX,0.0
SC,0.0
SCAI,0.0
SCCO,0.0
SCG,0.0
SCHN,0.0
SCHW,0.0
SCHW.1,0.0
SCI,0.0
SCMP,0.0
SCOR,0.0
SCS,0.0
SCSS,0.0
SE,0.0
SEAS,0.0
SEE,0.0
SEIC,0.0
SEM,0.0
SEMG,0.0
SERV,0.0
SF,0.0
SFL,0.0
SFLY,0.0
SFM,0.0
SFR,0.0
SGEN,0.0
SGEN.1,0.0
SGMS,0.0
SHAK,0.0
SHO,0.0
SHOO,0.0
SHW,0.0
SIG,0.0
SIVB,0.0
SIX,0.0
SJM,0.0
SKT,0.0
SKX,0.0
SKYW,0.0
SLB,0.0
SLCA,0.0
SLG,0.0
SLM,0.0
SLM.1,0.0
SM,0.0
SMG,0.0
SMTC,0.0
SN,0.0
SNA,0.0
SNCR,0.0
SNH,0.0
SNH.1,0.0
SNI,0.0
SNI.1,0.0
SNPS,0.0
SNR,0.0
SNV,0.0
SO,0.0
SON,0.0
SONC,0.0
SPG,0.0
SPGI,0.0
SPLK,0.0
SPN,0.0
SPR,0.0
SPSC,0.0
SPSC.1,0.0
SQ,0.0
SRC,0.0
SRCL,0.0
SRE,0.0
SRG,0.0
SRPT,0.0
SRPT.1,0.0
SSNC,0.0
SSP,0.0
SSYS,0.0
STAG,0.0
STAY,0.0
STE,0.0
STI,0.0
STL,0.0
STLD,0.0
STOR,0.0
STT,0.0
STWD,0.0
STX,0.0
STZ,0.0
SUM,0.0
SUPN,0.0
SWC,0.0
SWFT,0.0
SWK,0.0
SWKS,0.0
SYF,0.0
SYK,0.0
SYMC,0.0
SYNA,0.0
SYNT,0.0
SYY,0.0
T,0.0
TAP,0.0
TASR,0.0
TBI,0.0
TCB,0.0
TCBI,0.0
TCO,0.0
TDC,0.0
TDG,0.0
TDOC,0.0
TDS,0.0
TEAM,0.0
TECH,0.0
TEN,0.0
TER,0.0
TERP,0.0
TEX,0.0
TGH,0.0
TGI,0.0
TGNA,0.0
TGT,0.0
THC,0.0
THO,0.0
THS,0.0
TIF,0.0
TILE,0.0
TIME,0.0
TIVO,0.0
TJX,0.0
TK,0.0
TKR,0.0
TLRD,0.0
TMHC,0.0
TMK,0.0
TMO,0.0
TMST,0.0
TMUS,0.0
TMUS.1,0.0
TOL,0.0
TPH,0.0
TPRE,0.0
TPX,0.0
TRCO,0.0
TRGP,0.0
TRI,0.0
TRIP,0.0
TRMB,0.0
TRN,0.0
TROW,0.0
TROX,0.0
TRTN,0.0
TRU,0.0
TRUE.,0.0
TRV,0.0
TSCO,0.0
TSE,0.0
TSLA,0.0
TSN,0.0
TSO,0.0
TSRO,0.0
TSS,0.0
TTC,0.0
TTEK,0.0
TTMI,0.0
TTS,0.0
TTWO,0.0
TUP,0.0
TVPT,0.0
TWLO,0.0
TWTR,0.0
TWX,0.0
TXN,0.0
TXN.1,0.0
TXRH,0.0
TXT,0.0
TYL,0.0
UBNT,0.0
UBSI,0.0
UCBI,0.0
UDR,0.0
UFS,0.0
UGI,0.0
UHS,0.0
UIS,0.0
ULTA,0.0
ULTI,0.0
UMPQ,0.0
USB,0.0
USG,0.0
USB.1,0.0
USFD,0.0
USG.1,0.0
UTEK,0.0
UTEK.1,0.0
UTHR,0.0
UTX,0.0
V,0.0
VAR,0.0
VCRA,0.0
VECO,0.0
VEEV,0.0
VFC,0.0
VGR,0.0
VIAB,0.0
VIAB.1,0.0
VIAV,0.0
VIRT,0.0
VIVO,0.0
VLO,0.0
VLY,0.0
VMC,0.0
VMW,0.0
VNDA,0.0
VNO,0.0
VNTV,0.0
VOYA,0.0
VR,0.0
VRA,0.0
VRNS,0.0
VRNT,0.0
VRSK,0.0
VRSN,0.0
VRTX,0.0
VSAT,0.0
VSH,0.0
VSTO,0.0
VTR,0.0
VWR,0.0
VZ,0.0
W,0.0
WAB,0.0
WAFD,0.0
WAIR,0.0
WAL,0.0
