0.2166933384,1.0545,-1.1152637696,-0.718143501,CNMD
1.6834346096,0.9994,0.0080599853,-1.1774550375,CNOB
1.0027926579,1.3186,-0.714670884,1.6159305724,COF
-0.9761498157,1.0467,-0.808021436,0.7969000009,COH
0.4653318759,0.9987,-0.5724927294,-0.4499685485,COKE
0.070821738,1.0005,-1.9215502046,0.8928854077,COL
1.4675124711,1.2002,-0.0349333284,-0.1755283162,COLB
-0.6365316366,1.0314,1.8140648749,0.2525149153,COLM
-0.6736357982,0.877,-0.7932147193,0.2552895583,CONE
-0.8060822252,0.7436,-0.4889656391,0.7462443386,COO
0.6068146249,1.2595,0.0403104042,1.786891764,COP
-0.9248405392,1.2141,-0.4116442209,-0.5225518237,CORE
-0.1200397206,0.9011,1.1774550375,0.1211945036,COTV
0.5144334631,1.4556,1.3988981897,0.3196994965,CPA
1.7181112234,0.8821,1.9388569709,-1.0431220986,CPLA
-0.7653174778,1.2032,1.2445683488,0.2831481969,CPN
-1.3777019432,1.6176,2.319565096,-1.0808973776,CRAY
0.2699641432,1.434,1.2988428776,-0.0995696885,CREE
-1.3169979697,0.688,0.183719316,0.2887456955,CRI
-0.7257866075,1.0952,1.1458054252,0.2943522557,CRL
0.6702248878,1.0657,2.7846195099,-1.8140648749,CRY
-0.4232737441,1.4557,0.937816554,-0.263625385,CRZO
-0.8482327521,1.2811,0.3825729342,-0.9717203087,CSII
-0.2586905001,0.8536,-0.0053732912,0.5756606358,CSL
-0.7616748796,1.2869,1.2387608306,-0.159181017,CSOD
0.3383883192,0.7428,0.1144311345,-1.7484516431,CSWI
1.330066992,1.2582,-0.5883906734,1.6259245727,CSX
-0.4143603718,0.8975,-0.958877266,0.9130800751,CTAS
-1.0631129609,1.0947,-1.0431220986,0.9717203087,CTL
-0.1806051358,0.6837,-0.7895401793,-0.8809416358,CTRE
0.3528341074,1.3298,1.391786239,-1.2622479135,CTS
0.1750750919,0.6592,-1.4903963835,-1.7124339867,CTWS
-0.5300298928,1.1991,1.4280793354,-0.5788343298,CUB
1.6095695661,0.8071,-0.8343693502,-1.4431373659,CUNB
0.2139078833,1.0402,0.5630232116,-0.2803527818,CVA
0.4173278047,1.0341,-0.5756606358,2.3611004766,CVX
-0.4262523218,1.0961,1.0157394358,1.1882709266,CXO
1.9512148978,1.133,0.7932147193,0.2331454723,CXW
-1.3366875512,1.3366,3.2709651014,-0.5041614753,CYNO
1.5258957447,1.1671,0.083382132,1.5069136294,DAL
1.3777019432,1.4436,-1.689602822,-0.0053732912,DAN
-0.8838737174,1.2452,-0.178257314,-0.2775595559,DAR
0.5113292579,0.9392,-0.6669201315,-1.1614847983,DCOM
0.2530660733,1.4629,0.4738818858,0.4678786353,DCP
-0.4805504377,0.881,-0.5504750734,0.3168732712,DCT
-0.2055613762,0.7791,-1.2215840806,1.857522379,DD
